lat,long,ind
42.4088,  -83.1993, 18000
42.3941,  -82.9268, 18000
42.3616,  -83.1566, 18000
42.3923,  -83.1964, 18000
42.4417,  -83.2128, 18000
42.3436,  -83.0623, 18000
42.4409,  -83.1605, 16998
42.4093,  -83.2801, 16998
42.4471,  -83.0789, 16998
42.4284,  -83.2124, 16998
42.3727,  -82.9379, 16998
42.3712,  -82.9407, 16998
42.4169,  -82.9522, 16998
42.3223,  -83.0963, 16998
42.3613,  -83.1682, 16998
42.4334,  -83.0436, 16998
42.4288,  -83.2121, 16998
42.3501,  -83.0616, 16998
42.3651,  -83.12, 16998
42.4322,  -82.9498, 16998
42.4429,  -83.005, 16998
42.4296,  -83.2389, 16998
42.3128,  -83.0981, 7999
42.3936,  -83.0814, 7999
42.4004,  -82.9444, 7999
42.4408,  -83.2822, 7999
42.3985,  -83.0105, 7999
42.4043,  -83.2081, 7999
42.4067,  -82.9875, 7999
42.3905,  -83.1317, 7999
42.4268,  -83.1576, 7999
42.4055,  -83.1639, 7999
42.4018,  -83.2189, 7999
42.3628,  -83.1649, 7999
42.4341,  -83.2738, 7999
42.3897,  -83.2095, 7999
42.4156,  -82.9512, 7999
42.4018,  -83.2417, 7999
42.4142,  -83.0042, 7999
42.4396,  -83.0044, 7999
42.4056,  -83.1491, 7999
42.4053,  -83.1636, 7999
42.3558,  -83.2464, 7999
42.4399,  -83.1464, 7999
42.439,  -83.15, 7999
42.3746,  -83.1043, 7999
42.3539,  -83.2256, 7999
42.4449,  -83.0853, 7999
42.3912,  -82.9898, 7998
42.3461,  -83.2606, 7998
42.3825,  -83.1033, 18000
42.2698,  -83.1591, 18000
42.4308,  -83.1776, 18000
42.4274,  -83.1871, 18000
42.4481,  -82.9429, 18000
42.3959,  -83.248, 18000
42.3653,  -83.1359, 18000
42.4086,  -83.219, 18000
42.4474,  -82.9786, 16998
42.4373,  -82.9858, 16998
42.4292,  -82.9983, 16998
42.3594,  -83.0514, 16998
42.3924,  -83.0903, 16998
42.4121,  -82.9265, 16998
42.4246,  -82.9287, 16998
42.4421,  -82.9983, 16998
42.4035,  -82.9444, 16998
42.3494,  -83.0427, 16998
42.3769,  -83.1202, 16998
42.3716,  -83.1061, 16998
42.316,  -83.1235, 16998
42.3523,  -83.1483, 16998
42.4096,  -83.1698, 16998
42.4402,  -82.9814, 16998
42.3022,  -83.1199, 16998
42.3562,  -83.1214, 16998
42.4273,  -83.0784, 16998
42.4174,  -83.0734, 16998
42.3419,  -83.1056, 16998
42.4274,  -83.078, 16998
42.4056,  -83.1327, 16998
42.3837,  -82.9914, 16998
42.3421,  -83.1024, 16998
42.3416,  -83.1057, 16998
42.3937,  -83.005, 16998
42.4128,  -82.9974, 16998
42.4363,  -83.1995, 7999
42.3811,  -83.145, 7999
42.3478,  -83.0662, 7999
42.4003,  -83.1349, 7999
42.415,  -82.9648, 7999
42.3714,  -83.0747, 7999
42.4489,  -82.9437, 7999
42.3622,  -83.1842, 7999
42.4385,  -83.0602, 7999
42.4173,  -83.2626, 7999
42.4173,  -83.1788, 7999
42.425,  -82.995, 7999
42.4277,  -83.1869, 7999
42.4397,  -82.9853, 7999
42.3993,  -82.9688, 7999
42.4134,  -82.9389, 7999
42.4115,  -83.1767, 7999
42.3888,  -83.2015, 7999
42.3772,  -83.1765, 7999
42.4405,  -83.2602, 7999
42.4216,  -82.9869, 7999
42.385,  -82.9459, 7999
42.3857,  -83.0069, 7999
42.4203,  -83.006, 7999
42.4277,  -83.0057, 7999
42.4463,  -82.9882, 7999
42.4124,  -83.1631, 7999
42.4202,  -83.2374, 7999
42.3465,  -83.2199, 7999
42.4356,  -82.9871, 7999
42.4295,  -82.9629, 7999
42.3121,  -83.0987, 7999
42.3719,  -82.9899, 7999
42.3763,  -83.1942, 7998
42.3511,  -83.2613, 7998
42.3959,  -83.2482, 7998
42.4341,  -83.2494, 7998
42.3911,  -83.1271, 7998
42.42,  -83.1166, 7998
42.3415,  -83.2191, 20999
42.4337,  -83.0428, 18000
42.4302,  -83.1997, 18000
42.3985,  -82.926, 18000
42.4131,  -83.0032, 18000
42.4206,  -83.1171, 18000
42.334,  -83.0488, 18000
42.3799,  -83.1361, 18000
42.3511,  -83.0602, 18000
42.3684,  -83.1771, 18000
42.3859,  -83.2363, 18000
42.4394,  -83.1175, 18000
42.3655,  -83.1305, 18000
42.3574,  -83.019, 18000
42.4206,  -83.2777, 16998
42.3929,  -82.9449, 16998
42.3625,  -83.1631, 16998
42.4442,  -82.9696, 16998
42.4337,  -83.0528, 16998
42.3335,  -83.2343, 16998
42.4467,  -83.0894, 16998
42.4243,  -83.1682, 16998
42.3914,  -83.1887, 16998
42.3658,  -83.1047, 16998
42.3961,  -83.1936, 16998
42.4429,  -83.1688, 16998
42.3772,  -82.9893, 16998
42.3339,  -83.0487, 16998
42.4318,  -83.206, 16998
42.4025,  -82.9298, 16998
42.4094,  -83.0625, 16998
42.4097,  -83.1494, 16998
42.4366,  -83.2499, 16998
42.4229,  -83.1705, 16998
42.4094,  -83.2651, 7999
42.4332,  -82.9969, 7999
42.4361,  -83.1997, 7999
42.3906,  -83.0197, 7999
42.3656,  -83.2216, 7999
42.3436,  -83.1001, 7999
42.3912,  -82.9465, 7999
42.4315,  -83.151, 7999
42.3837,  -83.2024, 7999
42.3705,  -83.1554, 7999
42.3499,  -83.2169, 7999
42.3558,  -83.1652, 7999
42.4408,  -82.98, 7999
42.358,  -83.0058, 7999
42.4027,  -82.9441, 7998
42.3346,  -83.0546, 18000
42.4306,  -83.2053, 18000
42.3734,  -83.1392, 18000
42.3725,  -83.2139, 18000
42.441,  -82.9739, 18000
42.3154,  -83.1083, 18000
42.4309,  -82.9514, 18000
42.3875,  -83.0089, 18000
42.4301,  -83.2178, 18000
42.4055,  -82.93, 18000
42.4442,  -83.0817, 18000
42.4277,  -83.1584, 16998
42.4329,  -82.995, 16998
42.4415,  -82.9563, 16998
42.3585,  -83.1841, 16998
42.3291,  -83.1285, 16998
42.4293,  -83.2464, 16998
42.3976,  -83.1757, 16998
42.3613,  -83.1958, 16998
42.4437,  -82.9607, 16998
42.4372,  -83.0086, 16998
42.3231,  -83.1056, 16998
42.4203,  -83.0478, 16998
42.3641,  -83.1926, 16998
42.347,  -83.2389, 16998
42.4442,  -82.9601, 16998
42.4146,  -83.2428, 16998
42.4098,  -83.0563, 16998
42.4394,  -82.9603, 16998
42.3509,  -83.2372, 16998
42.4357,  -83.0689, 16998
42.4344,  -83.0046, 16998
42.3996,  -82.9584, 16998
42.4119,  -82.9379, 16998
42.3475,  -83.2267, 16998
42.3917,  -83.1267, 16998
42.4465,  -83.0993, 16998
42.4475,  -82.9993, 16998
42.4241,  -83.0647, 16998
42.4293,  -83.0588, 16998
42.3309,  -83.0327, 16998
42.3098,  -83.1337, 16998
42.391,  -83.2104, 16998
42.3338,  -83.1452, 16998
42.4026,  -83.1545, 16998
42.4158,  -83.2439, 7999
42.4295,  -82.9559, 7999
42.3938,  -83.191, 7999
42.4014,  -82.9431, 7999
42.3614,  -83.1957, 7999
42.4223,  -82.9664, 7999
42.4087,  -83.1966, 7999
42.4365,  -82.993, 7999
42.376,  -83.1792, 7999
42.4462,  -83.0015, 7999
42.4405,  -82.9644, 7999
42.4346,  -82.957, 7998
42.372,  -83.2123, 20999
42.3722,  -83.2143, 18000
42.361,  -83.2302, 18000
42.4424,  -83.2291, 18000
42.4467,  -83.0863, 18000
42.4217,  -83.1387, 18000
42.3908,  -82.9704, 18000
42.4294,  -82.9571, 18000
42.3369,  -83.051, 18000
42.4444,  -83.2003, 18000
42.3959,  -83.14, 18000
42.3492,  -83.2267, 18000
42.4421,  -83.1027, 18000
42.3339,  -83.0428, 18000
42.4052,  -83.2058, 18000
42.3702,  -83.1176, 16998
42.2762,  -83.1433, 16998
42.4166,  -82.953, 16998
42.3562,  -83.1692, 16998
42.4317,  -83.1415, 16998
42.3764,  -83.1434, 16998
42.3909,  -82.9702, 16998
42.4429,  -83.062, 16998
42.3312,  -83.129, 16998
42.3345,  -83.2177, 16998
42.4229,  -82.9656, 16998
42.3917,  -83.0885, 16998
42.399,  -83.2604, 16998
42.443,  -83.2602, 16998
42.3652,  -83.2367, 16998
42.4056,  -82.9229, 16998
42.3261,  -83.076, 16998
42.3725,  -83.1857, 16998
42.4449,  -82.9936, 16998
42.3807,  -82.9488, 16998
42.4052,  -82.9433, 16998
42.3479,  -83.2224, 16998
42.3649,  -83.1033, 16998
42.3404,  -83.2074, 16998
42.4239,  -82.9558, 16998
42.3289,  -83.0438, 16998
42.3287,  -83.0432, 16998
42.3934,  -82.9387, 16998
42.4141,  -82.9772, 16998
42.4108,  -83.1835, 16998
42.3965,  -83.2074, 16998
42.3652,  -83.1143, 16998
42.4194,  -82.988, 16998
42.3345,  -83.2175, 16998
42.3408,  -83.0532, 16998
42.4356,  -82.9551, 7999
42.3713,  -83.0738, 7999
42.4343,  -83.0308, 7999
42.4128,  -83.0013, 7999
42.397,  -83.2449, 7999
42.4056,  -83.1767, 7999
42.3771,  -82.9891, 7999
42.4232,  -82.9244, 7999
42.4388,  -83.2005, 7999
42.3517,  -83.0072, 7999
42.35,  -83.0128, 7999
42.4185,  -83.0103, 7999
42.3962,  -83.2435, 7999
42.3981,  -82.9425, 7999
42.4244,  -82.94, 7999
42.3693,  -83.1833, 7999
42.4301,  -83.0655, 7999
42.3521,  -83.2637, 7999
42.4172,  -83.244, 7999
42.3128,  -83.1332, 7999
42.3711,  -83.0739, 7998
42.4152,  -83.2397, 7998
42.3498,  -83.2154, 7998
42.4364,  -82.9732, 7998
42.4029,  -83.1544, 18000
42.4049,  -82.9974, 18000
42.4332,  -83.053, 18000
42.4004,  -83.2375, 18000
42.362,  -83.0673, 18000
42.4082,  -83.0588, 18000
42.4333,  -83.0525, 18000
42.4102,  -83.1204, 18000
42.3928,  -83.1865, 18000
42.4176,  -83.1051, 18000
42.3777,  -83.0823, 18000
42.3292,  -83.0933, 18000
42.3502,  -83.075, 18000
42.3939,  -83.0005, 18000
42.3728,  -83.1086, 18000
42.3746,  -82.9395, 18000
42.3814,  -83.08, 18000
42.3797,  -83.0011, 16998
42.4427,  -82.956, 16998
42.4122,  -82.9765, 16998
42.4287,  -83.0603, 16998
42.3416,  -83.0568, 16998
42.3555,  -83.2341, 16998
42.4454,  -83.1701, 16998
42.3923,  -83.0834, 16998
42.3444,  -83.2426, 16998
42.3679,  -82.986, 16998
42.4128,  -83.207, 16998
42.4141,  -83.2076, 16998
42.3577,  -83.1961, 16998
42.3979,  -83.1584, 16998
42.3689,  -83.1942, 16998
42.3849,  -82.9953, 16998
42.3412,  -83.0245, 16998
42.4012,  -83.2165, 16998
42.4346,  -82.9926, 16998
42.4163,  -83.1617, 16998
42.3527,  -83.174, 16998
42.3861,  -83.076, 16998
42.3375,  -83.062, 16998
42.3949,  -83.0037, 16998
42.4138,  -82.992, 7999
42.4413,  -83.2269, 7999
42.3431,  -83.2201, 7999
42.4135,  -82.9578, 7999
42.3278,  -83.1279, 7999
42.4124,  -82.9195, 7999
42.3661,  -83.2228, 7999
42.3868,  -82.9516, 7999
42.4408,  -82.9875, 7999
42.3758,  -83.1904, 7999
42.3796,  -83.1604, 7999
42.3437,  -83.2403, 7999
42.4434,  -82.982, 7999
42.3721,  -83.1882, 7999
42.3562,  -83.1098, 7999
42.3202,  -83.1059, 7999
42.3745,  -83.0922, 7999
42.3408,  -83.2261, 7999
42.4025,  -83.2052, 7999
42.3515,  -83.2274, 7999
42.4085,  -83.1586, 7999
42.3799,  -83.158, 7999
42.3614,  -83.1765, 7998
42.3725,  -83.1114, 7998
42.4199,  -82.9353, 20999
42.364,  -83.0153, 20999
42.3875,  -83.1185, 18000
42.4163,  -83.1905, 18000
42.3746,  -83.0802, 18000
42.3894,  -83.0077, 18000
42.408,  -83.1866, 18000
42.4165,  -82.9363, 18000
42.4473,  -82.9586, 18000
42.4151,  -82.9396, 18000
42.3447,  -83.1168, 18000
42.431,  -83.1753, 18000
42.3896,  -83.0059, 16998
42.446,  -82.9628, 16998
42.441,  -83.2559, 16998
42.4173,  -82.9628, 16998
42.4428,  -83.274, 16998
42.3971,  -83.024, 16998
42.4118,  -82.9866, 16998
42.3893,  -83.0973, 16998
42.3469,  -83.1028, 16998
42.3539,  -83.1771, 16998
42.3878,  -82.9471, 16998
42.4335,  -83.0983, 16998
999998.9998,  999999.0, 16998
42.4134,  -82.9253, 16998
42.3744,  -83.1788, 16998
42.3704,  -83.1892, 16998
42.4046,  -83.1668, 16998
42.3689,  -83.2002, 16998
42.3693,  -83.2, 16998
42.3639,  -83.0151, 16998
42.4098,  -83.1348, 16998
42.4097,  -82.9435, 7999
42.3759,  -83.1741, 7999
42.41,  -82.9363, 7999
42.4321,  -82.9606, 7999
42.4267,  -83.1836, 7999
42.3715,  -83.2427, 7999
42.4248,  -82.9478, 7999
42.4381,  -83.1758, 7999
42.4222,  -82.9561, 7999
42.344,  -83.2612, 7999
42.4146,  -83.1982, 7999
42.4359,  -83.1666, 7999
42.4067,  -83.1679, 7999
42.3035,  -83.1104, 7999
42.4306,  -82.988, 7999
42.3879,  -82.9669, 7999
42.4052,  -83.1919, 7999
42.4394,  -83.2191, 7999
42.3316,  -83.2243, 7999
42.4444,  -83.0378, 7999
42.3885,  -83.2126, 7999
42.3815,  -83.1644, 7999
42.4356,  -82.9976, 7999
42.3791,  -83.2657, 7999
42.3037,  -83.1101, 7998
42.3667,  -83.1673, 7998
42.3866,  -83.1393, 18000
42.3703,  -83.0835, 18000
42.4039,  -83.2261, 18000
42.4099,  -82.9592, 18000
42.4009,  -83.1938, 18000
42.4072,  -82.9271, 18000
42.449,  -82.9661, 18000
42.4386,  -82.9946, 16998
42.4167,  -83.1836, 16998
42.4345,  -83.0024, 16998
42.4368,  -82.9599, 16998
42.3305,  -83.1199, 16998
42.3584,  -83.1871, 16998
42.4426,  -83.1707, 16998
42.4124,  -83.1502, 16998
42.4304,  -82.975, 16998
42.2656,  -83.1645, 16998
42.3526,  -83.0613, 16998
42.3078,  -83.1104, 16998
42.3603,  -83.2169, 16998
42.4194,  -83.0494, 16998
42.432,  -83.0427, 16998
42.3363,  -83.0792, 16998
42.4149,  -82.9621, 16998
42.338,  -83.0291, 16998
42.3879,  -83.136, 16998
42.4492,  -82.9595, 16998
42.4358,  -83.0177, 16998
42.4151,  -83.1895, 16998
42.4263,  -82.9654, 16998
42.4328,  -82.9845, 16998
42.3409,  -83.0608, 16998
42.4133,  -83.1658, 16998
42.4255,  -83.2539, 16998
42.4416,  -83.0713, 16998
42.4355,  -83.0326, 16998
42.3412,  -83.0798, 7999
42.3554,  -83.0074, 7999
42.4315,  -82.9583, 7999
42.3915,  -83.1287, 7999
42.407,  -83.07, 7999
42.3735,  -83.2181, 7999
42.3911,  -83.1619, 7999
42.3393,  -83.0825, 7999
42.3328,  -83.1227, 7999
42.4407,  -83.005, 7999
42.4373,  -82.9949, 7999
42.3445,  -83.211, 7999
42.3455,  -83.2543, 7999
42.426,  -82.9352, 7999
42.4016,  -82.9565, 7999
42.3615,  -83.1681, 7999
42.4261,  -83.0539, 7999
42.3791,  -83.1641, 7999
42.41,  -83.1236, 7999
42.4127,  -82.9267, 7999
42.3836,  -83.2122, 7999
42.4193,  -82.9747, 7999
42.4203,  -83.2252, 7999
42.2629,  -83.1606, 7999
42.4024,  -82.942, 7999
42.3433,  -83.0205, 7999
42.4063,  -83.0685, 7999
42.4203,  -83.2615, 7999
42.335,  -83.08, 7998
42.4425,  -83.1706, 7998
42.4473,  -83.0351, 7998
42.4293,  -83.1043, 7998
42.3512,  -83.067, 7998
42.4104,  -82.9374, 7998
42.4354,  -83.0441, 20999
42.4422,  -82.9775, 18000
42.3651,  -82.953, 18000
42.3401,  -83.1376, 18000
42.4204,  -83.1658, 18000
42.432,  -83.1153, 18000
42.4338,  -83.0273, 18000
42.431,  -82.9798, 18000
42.3514,  -83.0252, 18000
42.3691,  -83.2656, 18000
42.4198,  -83.1995, 18000
42.4313,  -82.9456, 18000
42.4282,  -83.1411, 18000
42.3527,  -83.0612, 18000
42.4322,  -82.9828, 18000
42.4322,  -82.9825, 18000
42.37,  -82.9495, 18000
42.3633,  -83.2002, 18000
42.3152,  -83.1102, 18000
42.4021,  -83.1738, 18000
42.4419,  -83.1274, 18000
42.4278,  -83.0733, 16998
42.352,  -83.0858, 16998
42.352,  -83.0855, 16998
42.4294,  -83.2078, 16998
42.3537,  -83.2064, 16998
42.4331,  -83.2444, 16998
42.3576,  -83.2372, 16998
42.3654,  -83.1606, 16998
42.4071,  -83.1806, 16998
42.3229,  -83.0882, 16998
42.4183,  -83.238, 16998
42.3648,  -83.2181, 16998
42.4221,  -83.2434, 16998
42.4007,  -83.1992, 16998
42.4295,  -82.9881, 16998
42.4346,  -83.2056, 16998
42.3459,  -83.2627, 16998
42.3716,  -83.1077, 16998
42.3097,  -83.1374, 16998
42.4343,  -82.948, 16998
42.3423,  -83.2143, 16998
42.2934,  -83.1314, 16998
42.4426,  -82.9726, 16998
42.3926,  -83.2007, 16998
42.4459,  -83.0848, 16998
42.422,  -83.0817, 16998
42.426,  -82.9538, 16998
42.3772,  -82.9943, 16998
42.4267,  -83.0467, 7999
42.3994,  -83.0039, 7999
42.4428,  -82.9874, 7999
42.4304,  -83.2065, 7999
42.4333,  -83.0689, 7999
42.408,  -83.1725, 7999
42.4246,  -82.9485, 7999
42.4124,  -83.0478, 7999
42.366,  -83.2278, 7999
42.4408,  -82.9488, 7999
42.4325,  -83.2234, 7999
42.3473,  -83.1991, 7999
42.3917,  -83.1382, 7999
42.4406,  -83.1541, 7999
42.425,  -83.0071, 7999
42.3219,  -83.0914, 7999
42.3381,  -83.0257, 7999
42.3949,  -83.13, 7999
42.4431,  -83.2622, 7999
42.4296,  -82.9529, 7999
42.4311,  -83.2585, 7999
42.3604,  -83.1875, 7999
42.408,  -83.1677, 7999
42.4328,  -82.9606, 7999
42.426,  -83.2119, 7999
42.3627,  -83.1647, 7999
42.4176,  -82.9492, 7999
42.3525,  -83.2281, 20999
42.3586,  -83.2269, 20999
42.331,  -83.1374, 18000
42.3595,  -83.1385, 18000
42.3355,  -83.1486, 18000
42.3366,  -83.1388, 18000
42.363,  -83.0707, 18000
42.4325,  -83.0486, 18000
42.4159,  -83.1988, 18000
42.3796,  -83.0123, 18000
42.3845,  -83.2111, 18000
42.4141,  -83.1731, 18000
42.3578,  -83.1578, 18000
42.3403,  -83.0629, 18000
42.4188,  -82.9522, 18000
42.4255,  -83.2149, 18000
42.4191,  -82.9738, 16998
42.432,  -83.0713, 16998
42.2984,  -83.13, 16998
42.392,  -83.1325, 16998
42.4079,  -82.9334, 16998
42.358,  -83.1968, 16998
42.3397,  -83.2227, 16998
42.306,  -83.1095, 16998
42.3973,  -82.9436, 16998
42.3926,  -83.1981, 16998
42.3761,  -83.1216, 16998
42.4141,  -83.0206, 16998
42.4038,  -82.9794, 16998
42.3599,  -83.0681, 16998
42.3816,  -83.1021, 16998
42.3412,  -83.0245, 16998
42.4075,  -82.9865, 16998
42.354,  -83.1233, 16998
42.4286,  -82.9466, 16998
42.3594,  -82.9842, 16998
42.3639,  -83.1675, 16998
42.4336,  -83.1108, 16998
42.4218,  -83.1052, 16998
42.3889,  -83.1287, 16998
42.4225,  -83.1954, 16998
42.3875,  -83.1314, 16998
42.39,  -83.203, 16998
42.3838,  -83.1635, 16998
42.3693,  -83.1719, 16998
42.3586,  -83.227, 16998
42.3585,  -83.2271, 16998
42.3721,  -83.1726, 16998
42.3282,  -83.1498, 16998
42.3282,  -83.1499, 16998
42.4242,  -83.0654, 16998
42.3366,  -83.1276, 16998
42.3034,  -83.1316, 16998
42.3426,  -83.1028, 16998
42.3991,  -82.9484, 7999
42.4221,  -83.2244, 7999
42.4051,  -83.0185, 7999
42.3462,  -83.1331, 7999
42.3833,  -83.0162, 7999
42.3746,  -83.1354, 7999
42.3748,  -83.1509, 7999
42.4078,  -82.98, 7999
42.387,  -83.1343, 7999
42.4385,  -83.0159, 7999
42.4012,  -83.2351, 7999
42.4206,  -83.2043, 7999
42.4112,  -83.1787, 7999
42.435,  -82.9754, 7999
42.4062,  -83.1451, 7999
42.4403,  -82.9532, 7999
42.368,  -83.093, 7999
42.3761,  -83.0649, 7999
42.3801,  -83.2088, 7999
42.3913,  -83.1575, 7999
42.4068,  -82.9927, 7999
42.3975,  -83.2187, 7999
42.3641,  -83.1674, 7999
42.3928,  -83.2403, 7999
42.375,  -83.1966, 7999
42.4253,  -83.2714, 7999
42.4418,  -82.9637, 7999
42.4225,  -83.1497, 7999
42.3814,  -83.1968, 7998
42.4219,  -83.1668, 7998
42.314,  -83.1195, 7998
42.4339,  -82.9891, 7998
42.4472,  -83.035, 7998
42.415,  -82.9622, 20999
42.3472,  -83.2215, 20999
42.3944,  -83.0815, 18000
42.4381,  -83.2175, 18000
42.3648,  -83.2189, 18000
42.4167,  -83.1688, 18000
42.338,  -83.0563, 18000
42.4409,  -82.9687, 18000
42.3514,  -82.995, 18000
42.3564,  -83.1382, 18000
42.3082,  -83.0957, 16998
42.4191,  -83.2382, 16998
42.4189,  -83.0638, 16998
42.3653,  -83.1631, 16998
42.4261,  -82.9835, 16998
42.4153,  -82.9622, 16998
42.4313,  -82.9531, 16998
42.4345,  -82.9596, 16998
42.4141,  -83.0206, 16998
42.3869,  -83.143, 16998
42.3871,  -83.1127, 16998
42.4279,  -82.9946, 16998
42.4298,  -83.2204, 16998
42.3327,  -83.041, 16998
42.4138,  -83.0203, 16998
42.37,  -83.1174, 16998
42.428,  -82.9948, 16998
42.4176,  -82.9468, 16998
42.3537,  -83.1547, 16998
42.4163,  -82.9737, 16998
42.3866,  -83.1395, 16998
42.3833,  -83.1659, 16998
42.4239,  -83.1628, 16998
42.3765,  -83.0036, 16998
42.4262,  -83.2042, 16998
42.4267,  -82.964, 16998
42.414,  -82.9597, 16998
42.4428,  -83.1903, 16998
42.3931,  -83.122, 16998
42.3328,  -83.0474, 16998
42.3917,  -83.1396, 16998
42.3622,  -83.1721, 16998
42.4152,  -82.9623, 7999
42.4089,  -83.279, 7999
42.361,  -83.1728, 7999
42.3662,  -83.1974, 7999
42.3724,  -83.2403, 7999
42.4139,  -83.0206, 7999
42.4231,  -82.9568, 7999
42.444,  -82.9613, 7999
42.4063,  -82.9492, 7999
42.4212,  -83.1419, 7999
42.4265,  -82.9642, 7999
42.3749,  -83.1939, 7999
42.3958,  -83.1569, 7999
42.417,  -82.9693, 7999
42.4347,  -82.9598, 7999
42.3697,  -83.1196, 7999
42.3326,  -83.148, 7999
42.4146,  -82.9628, 7999
42.4198,  -83.2314, 7999
42.3468,  -83.0867, 7999
42.4471,  -82.9882, 7999
42.444,  -83.1046, 7999
42.433,  -83.0685, 7999
42.4397,  -83.1712, 7998
42.3595,  -82.9845, 7998
42.3853,  -83.2103, 7998
42.3602,  -83.0906, 7998
42.4442,  -82.9968, 20999
42.4204,  -83.1874, 18000
42.3662,  -83.1522, 18000
42.3821,  -83.1993, 18000
42.4145,  -83.2769, 18000
42.3687,  -83.1053, 18000
42.3369,  -83.1176, 18000
42.4177,  -83.1054, 18000
42.3323,  -83.0292, 18000
42.399,  -83.2012, 18000
42.3737,  -83.151, 18000
42.3837,  -82.9677, 18000
42.3938,  -83.0051, 16998
42.3939,  -83.005, 16998
42.4388,  -83.0059, 16998
42.3936,  -83.0053, 16998
42.3937,  -83.0052, 16998
42.3253,  -83.0622, 16998
42.4313,  -83.2166, 16998
42.3543,  -83.1498, 16998
42.3543,  -83.1495, 16998
42.3549,  -83.1232, 16998
42.3725,  -83.1288, 16998
42.4295,  -83.1718, 16998
42.4319,  -83.2659, 16998
42.4001,  -83.1746, 16998
42.4,  -83.1745, 16998
42.3996,  -82.9555, 16998
42.3851,  -83.075, 16998
42.3912,  -82.9504, 16998
42.3913,  -82.9503, 16998
42.3914,  -82.9503, 16998
42.3491,  -83.217, 16998
42.4227,  -83.1445, 16998
42.3345,  -83.0228, 16998
42.4475,  -83.0088, 16998
42.3451,  -83.0088, 7999
42.3659,  -83.1233, 7999
42.3427,  -83.0772, 7999
42.3947,  -82.9357, 7999
42.4261,  -82.9489, 7999
42.3596,  -83.2063, 7999
42.3887,  -83.1344, 7999
42.4162,  -83.0186, 7999
42.4102,  -82.9364, 7999
42.4339,  -83.1198, 7999
42.4045,  -82.9476, 7999
42.4122,  -83.1746, 7999
42.3374,  -83.1445, 7999
42.4282,  -83.2265, 7999
42.3918,  -83.1542, 7999
42.4293,  -82.963, 7999
42.3335,  -83.1474, 7999
42.3998,  -82.9474, 7999
42.3855,  -83.1373, 7999
42.3217,  -83.1, 7999
42.4295,  -83.1472, 7999
42.3788,  -83.1545, 7999
42.41,  -83.1564, 7999
42.359,  -83.1898, 7999
42.4154,  -83.131, 7999
42.4039,  -82.9419, 7999
42.4295,  -83.1458, 7999
42.3457,  -83.0646, 7998
42.4132,  -83.1914, 7998
42.4123,  -83.1981, 7998
42.4234,  -82.9225, 7998
42.3485,  -83.1381, 20999
42.4452,  -83.0825, 18000
42.3828,  -83.1365, 18000
42.4015,  -83.1988, 18000
42.4101,  -83.1338, 18000
42.365,  -83.2189, 18000
42.3935,  -83.2001, 18000
42.4157,  -83.2055, 18000
42.3927,  -82.9667, 18000
42.3686,  -83.1386, 18000
42.3905,  -83.129, 18000
42.4005,  -83.2182, 18000
42.4329,  -83.1078, 18000
42.3927,  -83.1984, 18000
42.4009,  -83.2196, 18000
42.431,  -83.1803, 18000
42.3945,  -83.0824, 18000
42.372,  -83.2207, 18000
42.3899,  -83.1236, 16998
42.3429,  -83.2037, 16998
42.3546,  -83.0714, 16998
42.3642,  -83.1246, 16998
42.3913,  -83.0198, 16998
42.3914,  -83.0201, 16998
42.4173,  -83.0053, 16998
42.4077,  -82.9889, 16998
42.4416,  -83.005, 16998
42.344,  -83.0146, 16998
42.378,  -83.0028, 16998
42.3717,  -83.2003, 16998
42.3911,  -82.9661, 16998
42.4406,  -82.9902, 16998
42.407,  -83.1892, 16998
42.3586,  -83.2462, 16998
42.4072,  -83.1546, 16998
42.4373,  -83.0049, 16998
42.4394,  -83.1657, 16998
42.4151,  -83.2433, 16998
42.4412,  -83.1682, 16998
42.4019,  -82.9734, 16998
42.3902,  -82.9716, 16998
42.328,  -83.1498, 16998
42.4025,  -83.245, 16998
42.3785,  -83.1156, 16998
42.4359,  -82.9568, 16998
42.4303,  -82.988, 16998
42.3912,  -83.0847, 7999
42.4316,  -83.0631, 7999
42.3594,  -83.0829, 7999
42.4385,  -83.0161, 7999
42.3793,  -83.1604, 7999
42.3831,  -83.0758, 7999
42.4487,  -82.9537, 7999
42.3715,  -83.2003, 7999
42.4443,  -82.9589, 7999
42.3475,  -83.2548, 7999
42.4253,  -82.9522, 7999
42.4285,  -82.96, 7999
42.4297,  -83.0889, 7999
42.4153,  -82.9974, 7999
42.4376,  -83.0838, 7999
42.3946,  -83.0823, 7999
42.4427,  -82.9546, 7999
42.3956,  -83.2131, 7999
42.3426,  -83.0623, 7999
42.4033,  -83.146, 7999
42.447,  -83.0718, 7998
42.3398,  -83.1329, 7998
42.3656,  -83.2637, 7998
42.4306,  -82.9929, 20999
42.4382,  -83.0631, 18000
42.386,  -83.2369, 18000
42.4211,  -82.9704, 18000
42.3168,  -83.1316, 18000
42.4058,  -83.2308, 18000
42.4195,  -82.9824, 18000
42.4471,  -83.0783, 18000
42.4471,  -83.0783, 18000
42.3361,  -83.2178, 18000
42.3529,  -83.0997, 18000
42.3685,  -83.1386, 18000
42.3977,  -82.9221, 18000
42.4089,  -83.1996, 18000
42.446,  -83.1027, 18000
42.3951,  -82.9938, 18000
42.376,  -83.1428, 16998
